ID_VivaReal,UnitType,ListingType,State,City,Neighborhood,Street,StreetNumber,ZipCode,Title,ExternalId,Price,Iptu,CondominiumFee,UsableAreas,Bedrooms,Bathrooms,Suites,ParkingSpaces,Status,Amenties,Description,CreatedAt,Floors,Advertiser_Name,Advertiser_License,Advertiser_Phone_Primary,Advertiser_Phone_Mobile,Url_Place
2660154778,APARTMENT,USED,Minas Gerais,Uberlândia,Saraiva,Avenida Alexandre Ribeiro Guimarães,40,38408050,Apartamento para venda COM 171 metros quadrados com 3 quartos em Saraiva - Uberlândia - MG,AP5031-GS,1500000,500,940,171,3,4,2,3,ACTIVE,,Apartamento no bairro Santa MARIA com 171 metros quadrados com 3 quartos sendo 2 suítes e 4 banheiros<br>Possui espaço gourmet.<br>Vai lhe possibilitar todo o conforto do ar condicionado nos dias mais quentes. Fica em um condomínio fechado.<br>Churrasqueira para você aproveitar nos momentos de descontração.<br>Elevador para mais praticidade no dia-a-dia.,2023-10-05T17:08:54.714Z,[11],Marcos Júnior,,34992222639,34992222639,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santa-maria-bairros-uberlandia-com-garagem-171m2-venda-RS1500000-id-2660154778/
2660437554,APARTMENT,USED,Minas Gerais,Uberlândia,Chácaras Tubalina e Quartel,Rua Cairo Goulart Pirett,354,38413305,"Apto luxo - 2 quartos, suíte, elevador, churrasqueira e salão de festas",539081,270000,100,200,68,2,2,,2,ACTIVE,,"Descrição: Observação: Entrada toda parcelada!<br><br>36 apartamentos sendo 4 por andar<br><br>? Apartamentos de 68m2 e 75m² sendo de 2 quartos A PARTIR DE R$ 270.000,00<br>? Apartamentos de 94m² e 100m2 sendo de 3 quartos A PARTIR DE R$ 375.000,00<br>? 2 quartos sendo 1 com suíte<br>? 1 Elevador<br>? Sacada Gourmet<br>? Banheiro social<br>? Cozinha e sala interligadas<br>? Piso em Porcelanato polido e retificado<br>? Nicho nos Banheiros<br>? Revestimento integral das áreas molhadas<br>? Banheiro e cozinha com detalhes em Pastilha<br>? Quartos com janelas em alumínio tipo veneziana reforçada<br>? Sala e Cozinha com Janela/Porta em Vidro tipo Blindex Reforçado<br>? Salão de Festas<br>? Garagem coberta para 2 veículos<br>? Play Ground<br>Previsão de entrega: MARÇO/2015 <br><br>Código do Anúncio: 5491_539081<br><br>Este imóvel tem as seguintes características: <br><br>Serviços Próximos: Academias de ginástica, Açougue, Avenida, Banca de revistas , Banco, Bistrô com adega, Cinemas, Cursinho, Escola 1º Grau, Escola 2º Grau, Faculdade, Farmácia, Feiras, Habibs, Hospital, Igreja Católica , Igreja Evangélica, Locadora, Lojas, Mc Donalds, Mercado, Mini Campo, Panificadora, Pizzaria, Ponto de circular, Posto de Gasolina, Praça/Parque, Restaurante, Sacolão, Shopping, Sorveteria<br><br>Básico: Acesso a Deficientes, Água, Elevador, Energia, Esgoto, Pavimentação<br><br>Lazer: Churrasqueira, Espaço Kids, Salão de Festas<br><br>Estrutura: Portaria 24h",2023-10-06T16:56:48.778Z,[],TOWER COMPANY IMOVEIS,,34996764468,34996764468,https://www.vivareal.com.br/imovel/apartamento-2-quartos-chacaras-tubalina-e-quartel-bairros-uberlandia-com-garagem-68m2-venda-RS270000-id-2660437554/
2662029056,APARTMENT,USED,Minas Gerais,Uberlândia,Nossa Senhora das Graças,,,38402075,Apartamento Padrão em Uberlândia,V66794,550000,0,350,75,3,1,1,1,ACTIVE,,"Apartamento novo com:<br><br>- Sala de estar,<br>- Sala de jantar,<br>- Sacada,<br>-02 quartos,<br>-01 banheiro social,<br>-01 suíte,<br>-Cozinha,<br>-01 vaga de garagem.<br><br>*Consultar unidades disponíveis,<br>*Entregue em Novembro. ref. 66794 atualizado em 17/10.",2023-10-14T00:21:52.570Z,[],IVAN FILIAL STA MONICA,,34998702125,34998702125,https://www.vivareal.com.br/imovel/apartamento-3-quartos-umuarama-bairros-uberlandia-com-garagem-75m2-venda-RS550000-id-2662029056/
2660556756,APARTMENT,USED,Minas Gerais,Uberlândia,Novo Mundo,,,38409047,"Apartamento à venda, 60,60m² por R$ 350.000 - Vida Nova - Uberlândia/MG",AP1859,350000,289,420,61,2,2,1,2,ACTIVE,,"- Excelente apartamento de 60,60m² com localização privilegiada no Vida Nova em Uberlândia-MG.<br><br>*Nascer do sol.<br><br>- 2 quartos sendo 1 suíte<br>- Sala em dois ambiente com cozinha americana<br>- Banheiro social<br>- Garagem coberta livres para 2 carros<br>- Gás encanado<br>- Três pontos para instalação de ar condicionado<br>- Varanda gourmet com churrasqueira a carvão<br>- Lavanderia<br>- Piso porcelanato com rodapé embutido na sala e corredor<br><br>*Aceita veículo como parte de pagamento*<br><br>CONDOMÍNIO CONTA COM:<br>Academia completa<br>Salão de festa<br>Piscina aquecida<br>Brinquedoteca<br>Bicicletário<br>Salão de jogos<br>Cinema<br>2 elevadores<br>Portaria virtual<br><br>***ATENÇÃO: Os preços, valores e informações acima exibidos, poderão sofrer mudanças sem prévio aviso e a qualquer tempo, a critério dos proprietários. Por este motivo todos os preços e informações deverão ser confirmados pela Storte Imóveis. -",2023-10-07T03:33:53.005Z,[0],STORTE IMÓVEIS LTDA,03999-J-MG,3432145150,34996355150,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vida-nova-bairros-uberlandia-com-garagem-61m2-venda-RS350000-id-2660556756/
2643953619,APARTMENT,USED,Minas Gerais,Uberlândia,Santa Mônica,Avenida Professora Juvenília dos Santos,415,38408216,Ótimo Apartamento no Santa Monica - 3/4 - suite - planejados - cod5292,5292,580000,450,300,92,3,2,1,2,ACTIVE,,"Ótimo Apartamento no Santa Monica - 3/4 - suite - planejados - cod5292<br><br>Apartamento acabamento alto padrão, 92m² com perfeita integração e sincronia entre os ambientes, porcelanato 90x90, rodapés embutidos, sendo que parede da cozinha e banheiros acompanham o mesmo porcelanato, portas brancas, janelas pretas espelhadas, ofertando um ambiente visualmente harmonioso.<br><br>Excelente Localização.<br><br>Prédio com elevador, bastante reservado, somente 02 apartamentos por andar, sendo um total de 08 apartamentos, incluindo as coberturas. <br>Sala bastante ampla, design aberto, sacada integrada/conjugada, painel com porta embutida de acesso ao corredor dos quartos. <br><br>Cozinha planejada com bancada inteiriça em granito preto, fogão de indução, churrasqueira gourmet.<br><br>Lavanderia em espaço exclusivo, contando ainda com sacada reservada e armários planejados. <br><br>Banheiro suíte e banheiro social com nichos embutidos, pias esculpidas em porcelanato, armário planejado.<br><br>Residência com 03 quartos, sendo 01 suíte e outros dois quartos também bastante espaçosos (um deles ainda contando com sacada integrada), ofertando planejar cama de casal em todos os três quartos. <br><br>Suíte com guarda roupa planejado no estilo mini closet, painel da cama (com criados e bancada), sacada ampla, porta de acesso à sacada com isolamento visual e acústico, ar condicionado.<br><br>Condomínio bastante seguro, possui câmeras de transmissão online, cerca elétrica e o apartamento ainda conta com fechadura digital.<br><br>* Valores e informações sujeitos a alteração sem aviso prévio. Por esse motivo, deverão ser confirmados *<br><br>Consulte imóveis nos bairros: Karaiba, Itapema Sul, Botanico, Jardim sul, Splendido, Royal park, Parque Camaru, Granada, Laranjeiras, Inconfidencia, City Uberlandia, Gavea, The Palms, Vilaggio da Colina, Morada da Colina, Altamira, Barcelona, Roma, Cyrela, Tamboré, Paradiso, Genova, Varanda Sul, Patrimonio, Copacabana, Vigilato Pereira, Cidade Jardim, Erlan, Cazeca, Lidice, Tabajaras, Fundinho, Saraiva, Santa Maria, Santa Monica, Aparecida, Martins, Centro, Europa, Palmeiras, holanda, Tubalina, Jaragua, Planalto, chacaras, Luizote, Daniel, Osvaldo, Roosevelt, Brasilia, Maravilha, Pacaembu, America, Sta Rosa, Marta Helena, Brasil, Umuarama, Nossa Sra das Graças, custodio, aeroporto, Marileusa, Buritis, Aclimação, Ipanema, vida nova, Novo mundo, Segismundo Pereira, Luzia, Carajas, Pampulha, Finotti, New Golden Ville, Grand Ville, Portal do Vale, Mansões Aeroporto, Granja Marileusa, Alphaville, Nossa Senhora das Graças, Minas Gerais, Dona Zulmira, Jardim Patricia, Mansour, Parque Santo Antonio, Nova Uberlandia, GSP Life",2023-07-12T21:06:17.695Z,[],Daniel Moreira,35705-F-MG,34997625810,34997625810,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santa-monica-bairros-uberlandia-com-garagem-92m2-venda-RS580000-id-2643953619/
2590579618,APARTMENT,USED,Minas Gerais,Uberlândia,Lagoinha,Rua Porongaba,923,38408522,"Apartamento com 3 suítes à venda, 116 m² por R$ 630.000 - Carajás - Uberlândia/MG",AP2950,630000,489,320,116,3,1,3,2,ACTIVE,,"Apartamento de 116m² com 3 suítes, sala em 2 ambientes, cozinha, sacada gourmet com churrasqueira, área de serviço, banheiro social, lavabo e 2 vagas presas na garagem.<br><br>- Água e gás incluso no valor do condomínio.<br>- Água aquecida no banheiro (energia solar)<br>- Prédio COM ELEVADOR.<br>- Piso porcelanato.<br>Obs: preparação para ar condicionado nos quartos e sala.<br><br>**Todas as informações presentes neste anúncio estão sujeitas a alteração de valores e disponibilidade, sem aviso prévio, tanto por parte do proprietário quanto por parte da SkyBox Imóveis. Consulte os nossos atendentes e Corretores para maiores informações. Compra e venda de imóveis, apenas com corretores credenciados no CRECI da região. As imagens, vídeos e fotos contidas nesse anúncio são de uso exclusivo da SkyBox Imóveis e a divulgação das mesmas sem prévia autorização está sujeita a penalidades previstas por lei.** -",2022-11-06T16:46:02.230Z,[12],SkyBox Imóveis,,3425123660,3425123660,https://www.vivareal.com.br/imovel/apartamento-3-quartos-carajas-bairros-uberlandia-com-garagem-116m2-venda-RS630000-id-2590579618/
2641424617,APARTMENT,USED,Minas Gerais,Uberlândia,Fundinho,Rua Quinze de Novembro,670,38400214,Apartamento para venda possui 90 metros quadrados com 3 quartos em Fundinho - Uberlândia - MG,AP4180AF,570000,1,506,90,3,2,1,2,ACTIVE,,O apartamento está localizado no bairro Fundinho com 90 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros<br>Vai lhe possibilitar todo o conforto do ar condicionado nos dias mais quentes.Elevador para mais praticidade no dia-a-dia.,2023-06-28T21:12:15.289Z,[],Marcos Júnior,,34992222639,34992222639,https://www.vivareal.com.br/imovel/apartamento-3-quartos-fundinho-bairros-uberlandia-com-garagem-90m2-venda-RS570000-id-2641424617/
2659893558,APARTMENT,USED,Minas Gerais,Uberlândia,Saraiva,Avenida Alexandre Ribeiro Guimarães,5,38408050,Belissimo Apartamento - Todo planejado - Excelente Localização- Ambientes Amplos,SKMHCK,1500000,1280,900,171,3,4,2,3,ACTIVE,,"Lindo Apartamento muito espaçoso com ótima localização<br><br>*Sala Ampla em 2 ambientes já climatizados <br>*Lavabo<br>*Cozinha separada e toda planejada com armários e bancadas <br>*Varanda gourmet muito espaçosa com churrasqueira a carvão, climatizada e uma linda vista da cidade <br>*Lavanderia separada<br>Área Intima possui:<br>*03 Quartos amplos sendo 02 suítes <br>Suíte máster com closet e sacada, já climatizada <br>*Banheiro social<br>Condominio Clube completo <br><br>Visitas ao Imóvel Ludmilla Borges <br><br>*03 Vagas de garagem,",2023-10-04T12:23:46.093Z,[14],Ludmilla Borges,,34991336615,34991336615,https://www.vivareal.com.br/imovel/apartamento-3-quartos-saraiva-bairros-uberlandia-com-garagem-171m2-venda-RS1500000-id-2659893558/
2661697969,APARTMENT,USED,Minas Gerais,Uberlândia,Segismundo Pereira,,,38408353,"Apartamento à venda, 3 quartos, 1 suíte, Segismundo Pereira - Uberlândia/MG",28546,265000,0,150,54,3,1,1,0,ACTIVE,,"Apartamento térreo com 54 m² de área privativa, contendo: Sala de TV, 03 quartos, banheiro social, cozinha planejada, área de serviço separada, espaço para área gourmet, móveis planejados na sala, cozinha, quartos e banheiro, 02 vagas de garagem com 16 m², portão eletrônico e garagem individualizada.",2023-10-12T08:34:00.962Z,[0],DELTA IMOVEIS,01873-J-MG,3432309900,3432309900,https://www.vivareal.com.br/imovel/apartamento-3-quartos-segismundo-pereira-bairros-uberlandia-54m2-venda-RS265000-id-2661697969/
2661890460,APARTMENT,USED,Minas Gerais,Uberlândia,Segismundo Pereira,Rua Sebastião Alves Nunes,100,38408318,Apartamento em Rua Sebastião Alves Nunes - Santa Mônica - Uberlândia/MG,346365B,273070,450,250,58,2,1,1,1,ACTIVE,,"Apartamento no Ventura Residence a venda em Rua Sebastião Alves Nunes - Santa Mônica - Uberlândia/MG<br><br>Apartamento Santa Monica<br><br>São 2 quartos sendo 1 suíte, banheiro social, nichos nos banheiros, cozinha estilo americana.<br><br>Sacada na cozinha, com bancada Grill e ponto de energia (ideal pra ligar girll elétrico)<br>Área de serviço separada <br><br>Piso em porcelanato 90 x 90 marca Portinari.<br>Esquadrias de alumínio na cor preta <br><br>Preparação para ar condicionado <br>Elevador marca OTIS já instalado <br>Playground e paisagismo na garagem. <br><br>poucos quarteirões do centro comercial com inúmeras lojas e serviços. <br>Cada apartamento possui 1 vaga de garagem, bem ampla, com excelente área de manobra. <br><br>É um excelente imóvel nesta localização.<br>58m² em Uberlândia, Santa Mônica.<br><br>O Apartamento tem as características: <br>- Box de vidro<br>- Sol da manhã<br>- Tanque<br>- Tomada 3 pinos<br>- Varanda<br><br>Eu tenho bastante conhecimento neste bairro Santa Mônica e terei o maior prazer em te ajudar na escolha da melhor opção.<br><br>Também posso te ajudar no processo de financiamento<br><br>Venha para o bairro Santa Mônica, em Uberlândia!<br><br>Aqui você encontra um lugar cheio de história, cultura e tradição. O bairro Santa Mônica foi fundado em meados do século XIX, quando a cidade de Uberlândia ainda era pouco desenvolvida.<br><br>Hoje, o bairro Santa Mônica é um dos mais tradicionais e bem localizados da cidade. Aqui você encontra tudo o que precisa para ter uma vida tranquila e confortável.<br><br>O bairro Santa Mônica conta com diversas opções de lazer, como parques, cinemas, restaurantes, bares e muito mais. Além disso, aqui você encontra tudo o que precisa para suas compras, como supermercados, farmácias, lojas de roupas e muito mais.<br><br>Venha para o bairro Santa Mônica, em Uberlândia. Aqui você encontra o melhor da cidade, com toda a comodidade e segurança que você precisa para viver bem.<br><br>Ligue agora para e agende uma visita com um especialista em imóveis NEWCORE!<br><br>A NEWCORE possui diversas equipes especializadas em várias regiões do Brasil, com corretores experientes e capacitados que te ajudarão a encontrar o imóvel dos seus sonhos<br>Anúncio do corretor de imóveis Luis Humberto Ferreira de Athaydes CRECI: 36498",2023-10-13T08:42:45.366Z,[],USUÁRIO NEWCORE,,1145804274,11958196257,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-monica-bairros-uberlandia-com-garagem-58m2-venda-RS273070-id-2661890460/
2660147959,APARTMENT,USED,Minas Gerais,Uberlândia,Santa Mônica,Rua José Miguel Saramago,1390,38408222,Apartamento para venda com 107 metros quadrados com 3 quartos em Santa Mônica - Uberlândia - MG,AP4846-GS,800000,450,750,107,3,3,1,2,ACTIVE,,"O apartamento no bairro Santa Mônica possui 107 metros quadrados com 3 quartos sendo 1 suite e 3 banheiros<br>Possui área de fitness, espaço gourmet, parquinho com diferentes brinquedos, salão de festas.<br>Vai lhe possibilitar curtir os dias mais quentes na piscina, todo o conforto do ar condicionado nos dias mais quentes.Espaço reservado para preparar o seu churrasco.<br>Elevador que garante o transporte das suas malas e compras.<br>Encontra-se em um condomínio protegido por muros.<br>É mobiliado.",2023-10-05T15:33:00.845Z,[10],Marcos Júnior,,34992222639,34992222639,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santa-monica-bairros-uberlandia-com-garagem-107m2-venda-RS800000-id-2660147959/
2613749568,APARTMENT,USED,Minas Gerais,Uberlândia,Osvaldo Rezende,Rua Marques Póvoa,857,38400438,Apartamento 90 m2 Osvaldo,1000AJ,520000,350,420,90,3,3,2,2,ACTIVE,,"Pra você que esta buscando praticidade no seu dia a dia, esse belo apartamento é pra você!!! <br><br>Apartamento muito bem localizado, ao lado do restaurante Portal, do Dville Supermercados, 2 minutos do centro, 2 minutos do Praia Clube, próximo a hospitais, clinicas etc...<br><br>Diferenciais:<br><br>-3/4s sendo 01 suíte e 2/4s com uma semi suíte.<br>-Todo montado em armários planejados.<br>-Teto rebaixado em gesso.<br>-Cozinha com uma bela vista, e com armários planejados.<br>-02 Vagas Livres.<br>-Quiosque com churrasqueira e piscina.<br><br>Gostou? Não perca essa oportunidade, agende sua visita.",2023-02-18T15:54:53.037Z,[6],Alan J. B. Lopes,,34984449132,34984449132,https://www.vivareal.com.br/imovel/apartamento-3-quartos-osvaldo-rezende-bairros-uberlandia-com-garagem-90m2-venda-RS520000-id-2613749568/
2614624779,APARTMENT,USED,Minas Gerais,Uberlândia,Jardim Karaíba,Rua José Elias,200,38411201,Apto 3 suítes Jardim Karaíba,333APM,1671733,2,450,151,3,5,3,2,ACTIVE,,"Endereço: Rua José Elias 200<br><br>Bairro: Jardim Karaíba<br><br>Área Privativa: 151 m2<br><br>Unidade: 1702, andar # 17<br><br>Dormitórios: 3 suítes<br><br>Atributos: varanda gourmet com churrasqueira, lavabo, preparação para ar condicionado nos quartos e sala, escaninho na garagem, fechadura digital<br><br>Vagas: 2 cobertas<br><br>Banheiros: suítes, lavabo, serviço<br><br>Condomínio: espaço gourmet, salão festas, espaço kids, sala ginástica, sauna, piscina infantil e adulto, sala reunião, quadras poliesportivas. Quiosque com churrasqueira, salão jogos com sinuca, playground. Paisagismo completo. <br><br>Mobília, peças de decoração e eletrodomésticos não fazem parte da oferta.<br><br>Valor: R$ 1.671.733",2023-02-23T21:17:56.333Z,[21],Casatop Negócios Imobiliários,05450-J-MG,3432359820,34999714777,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-indaia-bairros-uberlandia-com-garagem-151m2-venda-RS1671733-id-2614624779/
2558784205,APARTMENT,USED,Minas Gerais,Uberlândia,Pampulha,Rua Amoroso Costa,100,38408676,Apartamento para venda com 116 metros quadrados com 3 quartos em Pampulha - Uberlândia - MG,AP00627,650000,0,0,116,3,4,3,2,ACTIVE,,"Excelente apartamento novo localizado no bairro Pampulha, possui três suítes, banheiro social, área de serviço, sala, cozinha, varanda gourmet, elevador e vaga de garagem para dois carros. <br><br>Aceita Financiamento. <br>Entre em contato agende sua visita.",2022-04-14T19:55:13.285Z,[],JVN Negócios Imobiliários,,34999135851,34999135851,https://www.vivareal.com.br/imovel/apartamento-3-quartos-pampulha-bairros-uberlandia-com-garagem-116m2-venda-RS650000-id-2558784205/
2524347084,APARTMENT,USED,Minas Gerais,Uberlândia,Centro,Rua Goiás,88,38400064,Apartamento para venda com 120 metros quadrados com 3 quartos em Centro - Uberlândia - Minas Gerais,OXDP5WR2,350000,,700,120,3,3,1,1,ACTIVE,,"Apto bem localizado, linda vista para a zona sul, arejado, banhos recem formados, armários embutidos, pintura nova, 1 suite, 2 quartos, 2 salas amplas, cozinha e area de serviço com armarios, banho serviço.",2021-06-21T13:42:33.961Z,[],Augusta Oliveira,,3432364311,34991027626,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-uberlandia-com-garagem-120m2-venda-RS350000-id-2524347084/
2662317459,APARTMENT,USED,Minas Gerais,Uberlândia,Granada,Rua Promissão,,38410543,"Apartamento à venda, 2 quartos, 1 vaga, Granada - Uberlândia/MG - R$ 150.000,00",83413,150000,0,270,52,2,1,0,1,ACTIVE,,"Apartamento em excelente localização, sala ampla, 2 quartos, banheiro social com box blindex, cozinha com armário sob a pia, área de serviço, 1 vaga de garagem. Condomínio com portaria 24 horas, salão de festas, quiosque com churrasqueira, quadra poliesportiva.",2023-10-15T06:55:55.856Z,[0],Rotina Imobiliária,000132-J-MG,3432395000,3432395000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-granada-bairros-uberlandia-com-garagem-52m2-venda-RS150000-id-2662317459/
2661695915,APARTMENT,USED,Minas Gerais,Uberlândia,Segismundo Pereira,,,38408160,"Apartamento à venda, 3 quartos, 1 suíte, 2 vagas, Segismundo Pereira - Uberlândia/MG",28520,785500,0,0,115,3,2,1,2,ACTIVE,,"Apartamento com aproximadamente 115,13 m², sala em 2 ambientes, 3 quartos sendo 1 suíte, banheiro social, cozinha, varanda gourmet com churrasqueira, área de serviço e 2 vagas de garagem, box com 5 m².<br>Condomínio possui área de lazer completa com lobby, Delivery, Coworking com sala de reunião, espaço teen, espaço Kids, espaço gourmet, Solarium, playground, deck, piscinas adulto e infantil, espaço fitness, bicicletário, lavabo e 2 elevadores",2023-10-12T08:34:02.445Z,[4],DELTA IMOVEIS,01873-J-MG,3432309900,3432309900,https://www.vivareal.com.br/imovel/apartamento-3-quartos-segismundo-pereira-bairros-uberlandia-com-garagem-115m2-venda-RS785500-id-2661695915/
2648995754,APARTMENT,USED,Minas Gerais,Uberlândia,Maravilha,Rua Dom Bosco,1000,38401460,Excelente Apartamento no Maravilha - 2 quartos - otima localização - cod5310,5310,180000,251,200,45,2,1,0,1,ACTIVE,,"Excelente Apartamento no Maravilha - 2 quartos - otima localização - cod5310<br><br>Apartamento com 45 m²<br>2 quartos<br>Sala<br>Cozinha<br>Banheiro social com box<br>Área de serviço<br>Planejados na sala, cozinha e em 1 quartos<br><br>* Valores e disponibilidades sujeitos a alteração sem aviso prévio. Por esse motivo, deverão ser confirmados *<br><br>Consulte imóveis nos bairros: Karaiba, Itapema Sul, Botanico, Jardim sul, Splendido, Royal park, Parque Camaru, Granada, Laranjeiras, Inconfidencia, City Uberlandia, Gavea, The Palms, Vilaggio da Colina, Morada da Colina, Altamira, Barcelona, Roma, Cyrela, Tamboré, Paradiso, Genova, Varanda Sul, Patrimonio, Copacabana, Vigilato Pereira, Cidade Jardim, Erlan, Cazeca, Lidice, Tabajaras, Fundinho, Saraiva, Santa Maria, Santa Monica, Aparecida, Martins, Centro, Europa, Palmeiras, holanda, Tubalina, Jaragua, Planalto, chacaras, Luizote, Daniel, Osvaldo, Roosevelt, Brasilia, Maravilha, Pacaembu, America, Sta Rosa, Marta Helena, Brasil, Umuarama, Nossa Sra das Graças, custodio, aeroporto, Marileusa, Buritis, Aclimação, Ipanema, vida nova, Novo mundo, Segismundo Pereira, Luzia, Carajas, Pampulha, Finotti, New Golden Ville, Grand Ville, Portal do Vale, Mansões Aeroporto, Granja Marileusa, Alphaville, Nossa Senhora das Graças, Minas Gerais, Dona Zulmira, Jardim Patricia, Mansour, Parque Santo Antonio, Nova Uberlandia, GSP Life",2023-08-10T19:42:44.443Z,[],Daniel Moreira,35705-F-MG,34997625810,34997625810,https://www.vivareal.com.br/imovel/apartamento-2-quartos-maravilha-bairros-uberlandia-com-garagem-45m2-venda-RS180000-id-2648995754/
2636456132,APARTMENT,USED,Minas Gerais,Uberlândia,Santa Mônica,Praça Alcides Borges de Oliveira,85,38408142,Apartamento 100m2 Jd. Finotti,AP4336AJ,495000,380,350,100,3,2,1,2,ACTIVE,,"No coração do Jardim Finotti, apartamento muito bem localizado em frente a praça, onde permite uma excelente interação com outros moradores e crianças.<br><br>03 Quartos, sendo 01 suíte,<br>* Banheiro social com armário,<br>* Sala em 02 ambientes com sacada,<br>* Cozinha com armários,<br>* Área de serviço,<br>* 02 Vagas de garagem,<br>* Elevador",2023-06-03T14:16:52.109Z,[12],Alan J. B. Lopes,,34984449132,34984449132,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-finotti-bairros-uberlandia-com-garagem-100m2-venda-RS495000-id-2636456132/
2654267073,APARTMENT,USED,Minas Gerais,Uberlândia,Tibery,Rua Ásia,100,38405105,"Apartamento 3 quartos, 3 suítes, 2 vagas, TIBERY",VEN201,860000,0,0,120,3,3,3,2,ACTIVE,,"Ao entrar no Maison Sabiá, você será recebido pelo deslumbrante Porte-Cochère, que te leva a um lobby elegante e moderno, proporcionando uma sensação de exclusividade e requinte. <br>E para garantir sua comodidade, temos o Delivery Center, que cuida de suas encomendas com praticidade e segurança.<br><br>Os apartamentos possuem 120,17m² de área privativa. <br>As unidades (finais 1 e 2) são compostas por 3 suítes, hall de circulação, sala de dois ambientes com lavabo, varanda gourmet equipada com churrasqueira à carvão, cozinha (ilha / tradicional) e área de serviço. <br>O acabamento impecável e os pontos de ar-condicionado nos quartos e na sala garantem o clima perfeito em todas as estações do ano. <br>Além disso, você terá vaga para 3 carros, com a comodidade de um box na garagem a partir do 4º andar.<br><br> <br>*Fotos do apartamento decorado, unidade 304, com 111,53m².<br>Entrega em Julho de 2023.<br>Valor a partir de R$ 860.000,00.",2023-09-06T20:08:00.789Z,[15],CONECTA NEGOCIOS IMOBILIARIOS,,34991596006,34991596006,https://www.vivareal.com.br/imovel/apartamento-3-quartos-tibery-bairros-uberlandia-com-garagem-120m2-venda-RS860000-id-2654267073/
2662052968,APARTMENT,USED,Minas Gerais,Uberlândia,Santa Mônica,,,38408136,Apartamento Padrão em Uberlândia,V52276,630000,0,370,122,4,2,1,2,ACTIVE,,Apartamento com sistema de câmeras.<br>Quiosque com churrasqueira.<br>02 vagas de garagem.<br>04 quartos sendo 01 suíte com closet planejado e sacada.<br>Sala em 02 ambientes. <br>Banheiro social.<br>Cozinha ampla com armários.<br>Lavanderia.<br>Despensa.. ref. 52276 atualizado em 17/10.,2023-10-14T02:45:44.636Z,[],Ivan Negócios Imobiliários (V),0684-J-MG,3432563000,34998833000,https://www.vivareal.com.br/imovel/apartamento-4-quartos-santa-monica-bairros-uberlandia-com-garagem-122m2-venda-RS630000-id-2662052968/
2661886667,APARTMENT,USED,Minas Gerais,Uberlândia,Segismundo Pereira,Rua Sebastião Alves Nunes,100,38408318,Apartamento em Rua Sebastião Alves Nunes - Santa Mônica - Uberlândia/MG,346355B,238410,450,250,50,2,1,1,1,ACTIVE,,"Apartamento no Ventura Residence a venda em Rua Sebastião Alves Nunes - Santa Mônica - Uberlândia/MG<br><br>apartamento Santa Monica <br><br>-02 quartos <br>-01 banheiro <br>Sacada na cozinha, com bancada Grill e ponto de energia <br><br>Área de serviço separada.<br>Piso em porcelanato 90 x 90 marca Portinari.<br>Esquadrias de alumínio na cor preta <br>Preparação para ar condicionado <br>Elevador marca OTIS já instalado <br>Playground e paisagismo na garagem. <br>Cada apartamento possui 1 vaga de garagem, bem ampla, com excelente área de manobra. <br><br>Venha para o bairro Santa Mônica, em Uberlândia!<br><br>Aqui você encontra um lugar cheio de história, cultura e tradição. O bairro Santa Mônica foi fundado em meados do século XIX, quando a cidade de Uberlândia ainda era pouco desenvolvida.<br><br>Hoje, o bairro Santa Mônica é um dos mais tradicionais e bem localizados da cidade. Aqui você encontra tudo o que precisa para ter uma vida tranquila e confortável.<br><br>O bairro Santa Mônica conta com diversas opções de lazer, como parques, cinemas, restaurantes, bares e muito mais. Além disso, aqui você encontra tudo o que precisa para suas compras, como supermercados, farmácias, lojas de roupas e muito mais.<br><br>Venha para o bairro Santa Mônica, em Uberlândia. Aqui você encontra o melhor da cidade, com toda a comodidade e segurança que você precisa para viver bem.<br><br>Cansado de encontrar imóveis que não fazem seu estilo? Clique no botão ao lado e te ajudaremos nessa jornada pela busca do imóvel ideal!<br><br>A NEWCORE possui diversas equipes especializadas em várias regiões do Brasil, com corretores experientes e capacitados que te ajudarão a encontrar o imóvel dos seus sonhos<br>Anúncio do corretor de imóveis Luis Humberto Ferreira de Athaydes CRECI: 36498",2023-10-13T08:42:04.799Z,[],USUÁRIO NEWCORE,,1145804274,11958196257,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-monica-bairros-uberlandia-com-garagem-50m2-venda-RS238410-id-2661886667/
